uid,sx,sy,sz,nx,ny,nz,iso,aniso,fov,dtype,cluster,label
6nouhfj7,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
upfln4rx,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
yj38xrg2,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
gzr7txcb,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
48y1o4iz,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
asnwywrr,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
atatj9a3,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
y36ddfgs,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
3jonou9i,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
y4x41dnt,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
cagrp2u4,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
dtbh55rb,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
c76ub7l8,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
v1zocfi4,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
o6l1f90s,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
9bp4m18o,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
1bj9rm7p,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
yxdw2zcf,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
zw0ldalm,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
jegqtoam,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
dvlnknd6,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
69ugnekr,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
cpprcjiw,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
vhdk8lw2,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
lm349el8,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
hl88kzru,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
in3oeuvt,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
yt8qzpky,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
32orwixz,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
2c9ros7y,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
t2m6twd1,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
xmxb9yo1,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
8pajssuu,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
qo1vsmad,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
o8e7flqh,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
rrpzlk3e,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
4xyf9igf,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
u8iogxpb,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
whvnzh13,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
cd5glqj5,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
sxvwvm4w,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
3zkwdeek,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
gyspengw,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
yx9trflq,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
bmae38sr,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
yo4rcb1k,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
jtgq01te,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
e13n3bzt,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
9d31k9qm,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
3p91i3vm,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
zwffhhcm,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
ktlzkj49,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
yd82795e,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
5iz31yru,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
joqw5dsk,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
7n8la100,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
qxmcthph,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
j3muurmy,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
bd2qe4pa,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
8hyexf7j,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
xjn6fokz,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
ixzareiy,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
az39pecn,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
0dl5e11e,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
9ftaxp0w,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
foy4dd1v,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
n8lfjdtv,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
v2y4xkss,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
0kb68rer,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
vt997e4u,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
ny181acj,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
bc2swsoz,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
ctwjlsh3,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
tow4ycz0,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
4cdpqvl0,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
0ezzf8s2,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
zge2j51b,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
3jczucqm,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
runjdu0i,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
sb5iqnf7,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
4t60ploz,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
jcns6g29,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
8cqk4lta,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
hukwqvr1,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
h61iaoim,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
458ax40d,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
tirc9zd7,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
6szn9dde,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
3cup8ijl,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
2z0ljch2,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
vffqot8h,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
ljefy3zb,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
4ldimsyj,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
9boq0iq2,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
fa39e3nw,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
xuj3ac6p,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
e63lbqgu,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
3obyghgk,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
5bwikotc,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
keh5sw22,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
92mtr6sn,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
glh62c9t,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
199dxj37,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
c9h42m44,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
gv3z6bz8,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
uug95rlr,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
dihsa7he,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
z74lav71,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
448n7odk,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
ef828xg8,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
y72ivgly,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
e088o98b,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
v78hu7f0,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
i9g5dzx5,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
qjicjdan,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
085rntdr,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
5xyfc4kl,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
8cgn0t6d,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
vwrb7f6f,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
dhgzz0jk,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
ibu4fmpk,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
xvhagkc4,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
lorxdtg5,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
nqjqijc1,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
ydmt8vt4,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
3pt5r5rc,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
6zs62ywe,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
1g983ep9,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
p9w4j66c,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
noljq52w,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
spofv177,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
udktmonr,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
vbjfvyb6,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
li076a3k,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
krzd5e9p,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
3jpxgh30,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
153sflse,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
45bg34iq,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
7zj3sweb,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
nvg5vmf6,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
0yknfu84,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
xyjoa21a,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
6xvaj2k8,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
xpnmjqy3,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
odsx4nxv,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
kdc9x5jz,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
6kf1622v,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
xyzx9jpn,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
bzug0it2,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
6ys445gd,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
ej31gymd,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
m0l2ljk4,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
q5v7c6s5,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
nkb4ehou,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
6qlz2rwg,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
waj1g1r1,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
dwwo8nbh,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
nal3gywi,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
ymenvg3k,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
k0vm59m6,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
mg87oi0e,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
0vgnxb5j,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
tb9xxayp,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
ntrfzwkx,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
xjve3dze,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
edhhjshz,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
kbrh7lay,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
64yfds0d,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
ji9kqdgb,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
k2l0d1b4,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
xgmpw5d3,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
go8jn42x,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
2ezc7fov,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
2ygnmby4,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
9e7eobjl,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
zy1uu9ym,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
szdximyn,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
4u9bxf44,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
5cri8bix,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,0.0
oiq2q4qe,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
rxdouadv,2.299999952316284,2.299999952316284,2.299999952316284,128,128,128,2.299999952316284,1.0,294.3999938964844,uint16,7,1.0
ei3zrrhf,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
4abufwbu,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
cjg8vuaz,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
xkdq95g3,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
v23gxj0m,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
qvindh4s,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
pfdrwb2s,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
erev361x,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
snbti22n,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
v01zderi,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
4k5ogz2u,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
eaxylnfx,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
j4pnjy1o,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
2rntjlmz,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
04x0qzfh,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
omtzzf8a,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
df7pchcb,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
n9wszv83,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
xphx2kbv,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
sigbiaf9,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
2movs0cd,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
k36m8jvh,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
7ujodck8,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,1.0
2853uy8u,2.4600000381469727,2.4600000381469727,2.4600000381469727,256,256,256,2.4600000381469727,1.0,629.760009765625,uint16,1,0.0
